"title","stars","text","publishedAtDate","name","reviewerNumberOfReviews","isLocalGuide","reviewUrl","reviewerUrl","responseFromOwnerText","responseFromOwnerDate","originalLanguage","likesCount","visitedIn"
"Hotel Aguas del Sur","5",,"2026-01-27T16:48:52.765Z","Ana","2","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pjdFYyTkNWbXR6ZEhKaVNWSXRibE5IUWxkWllsRRAB!2m1!1s0x0:0xd71981f359c66b2!3m1!1s2@1:CAIQACodChtycF9oOjctV2NCVmtzdHJiSVItblNHQldZYlE%7C%7C?hl=es-419","https://www.google.com/maps/contrib/112883129777364401247?hl=es-419",,,,"0",
"Hotel Aguas del Sur","5","Excelente! Cómodo!","2026-01-27T01:28:18.867Z","Loly Garay","28","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2s1bWJYZ3pUMmt3TFVSblJVUnFUbUpuVnpSUGIzYxAB!2m1!1s0x0:0xd71981f359c66b2!3m1!1s2@1:CAIQACodChtycF9oOk5mbXgzT2kwLURnRURqTmJnVzRPb3c%7C%7C?hl=es-419","https://www.google.com/maps/contrib/116895350184787384580?hl=es-419",,,"es","0",
"Hotel Aguas del Sur","4","Muy lindo hotel, el personal muy atento, sobre todo las chicas del comedor. Algo para mejorar, en el 6° piso no llega el wifi y tendrían que poner aire acondicionado, en la semana del 18 al 22/1/26 tocaron unos días muy calurosos y el ventilador no fue de mucha utilidad.","2026-01-24T03:05:03.605Z","PAUNA cabrera","51","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xGUGRrSnVlVEJITVdKYWNuVTVTRTQwWVZGU1ltYxAB!2m1!1s0x0:0xd71981f359c66b2!3m1!1s2@1:CAIQACodChtycF9oOlFPdkJueTBHMWJacnU5SE40YVFSYmc%7C%7C?hl=es-419","https://www.google.com/maps/contrib/102491447068210338331?hl=es-419",,,"es","0",
"Hotel Aguas del Sur","5","Excelente ubicación ( a una cuadra de la peatonal) las habitaciones muy cómodas, el desayuno muy completo. Lo bueno es que al lado tiene cochera.","2026-01-21T19:56:19.545Z","Romi And","42","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21GaFdpMHdkRkIxUmpSMU1XaHdkMVZ1YjFJNGVIYxAB!2m1!1s0x0:0xd71981f359c66b2!3m1!1s2@1:CAIQACodChtycF9oOmFhWi0wdFB1RjR1MWhwd1Vub1I4eHc%7C%7C?hl=es-419","https://www.google.com/maps/contrib/113226779057330387618?hl=es-419",,,"es","0",
"Hotel Aguas del Sur","4","Las habitaciones están bien, pero falta plancha. El servicio buen, pero falta proporcionar estacionamiento gratis y la ubicación supe buena.","2026-01-18T21:14:50.126Z","Pilar Leiva","35","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tOSGRWaENlRWxXZUdKb1RFWkRORFJzWm1wd2RIYxAB!2m1!1s0x0:0xd71981f359c66b2!3m1!1s2@1:CAIQACodChtycF9oOkNHdVhCeElWeGJoTEZDNDRsZmpwdHc%7C%7C?hl=es-419","https://www.google.com/maps/contrib/114031803219814419202?hl=es-419",,,"es","0",
"Hotel Aguas del Sur","5","Excelente hotel, las habitaciones cómodas y limpias. La gente de la recepcion muy atentos, pudieron solucionar en cuestión de minutos un problema que tuve con la cerradura. En cuanto, al restaurante muy buena la comida, y destacó la atención de Francisco el camarero, excelente su atención.","2026-01-17T14:56:03.124Z","florencia Petrone","4","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25kNmNEbGZiRFI2YmtkMGNrTmZNbTlRU1ZKNUxXYxAB!2m1!1s0x0:0xd71981f359c66b2!3m1!1s2@1:CAIQACodChtycF9oOnd6cDlfbDR6bkd0ckNfMm9QSVJ5LWc%7C%7C?hl=es-419","https://www.google.com/maps/contrib/100463964413418633020?hl=es-419","MUCHAS GRACIAS! Es un placer saber que nuestro esfuerzo por satisfacer a nuestros huéspedes ha dado frutos nuevamente. Agradecemos el tiempo que ha dedicado a valorarnos y evaluarnos. Ojalá podamos recibirlos nuevamente.","2026-01-20T17:03:25.000Z","es","0",
"Hotel Aguas del Sur","5","Excelente servicio, la gente que atiende en el desayuno y cena son super atentos y amables, unos genios!!","2026-01-16T02:00:05.791Z","Julieta Riquelme salto","2","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25aQ1lXWTJNWE01V0ZaWFlrOWhURmxYYTFNNE1IYxAB!2m1!1s0x0:0xd71981f359c66b2!3m1!1s2@1:CAIQACodChtycF9oOnZCYWY2MXM5WFZXYk9hTFlXa1M4MHc%7C%7C?hl=es-419","https://www.google.com/maps/contrib/102716770589773010282?hl=es-419","Agradecemos el tiempo dedicado a evaluarnos y compartir su experiencia. 
¡Hasta la próxima!","2026-01-20T17:02:08.000Z","es","0",
"Hotel Aguas del Sur","5","Hotel muy limpio, muy buena atención de todos los que trabajan ahí, excelente la comida y los desayunos, productos frescos y bien elaborados.","2026-01-15T10:35:39.994Z","Inés Costantino","273","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xGcFRGaDJXVVUzT0ZKRlRsUklTRkpoVGw4ME4wRRAB!2m1!1s0x0:0xd71981f359c66b2!3m1!1s2@1:CAIQACodChtycF9oOlFpTFh2WUU3OFJFTlRISFJhTl80N0E%7C%7C?hl=es-419","https://www.google.com/maps/contrib/110845379751666510981?hl=es-419",,,"es","0",
"Hotel Aguas del Sur","4",,"2026-01-13T00:36:55.426Z","malena morillo","2","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2w5NlFXazJaa1YxUzJKTWVFUldiREJuY1VvelJtYxAB!2m1!1s0x0:0xd71981f359c66b2!3m1!1s2@1:CAIQACodChtycF9oOl96QWk2ZkV1S2JMeERWbDBncUozRmc%7C%7C?hl=es-419","https://www.google.com/maps/contrib/107374988680702232328?hl=es-419",,,,"0",
"Hotel Aguas del Sur","4","Buenas limpieza, atención y en el centro de la ciudad. Relación precio calidad, buena","2026-01-09T14:20:16.282Z","Eunice Vanessa","20","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25ZMlUwOWpkV053WmxKZmNYZ3hUelk1ZDJaSWFsRRAB!2m1!1s0x0:0xd71981f359c66b2!3m1!1s2@1:CAIQACodChtycF9oOnY2U09jdWNwZlJfcXgxTzY5d2ZIalE%7C%7C?hl=es-419","https://www.google.com/maps/contrib/112980065243207943473?hl=es-419",,,"es","0",
"Hotel Aguas del Sur","1","Horrible todo, no hay enchufes, no hay aire, no llega el internet a la habitación y no te solucionan el problema y la tele tiene como 1500 años","2026-01-09T02:26:58.958Z","Guadalupe Fuentes","3","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25ZemRGWlVWMWd3TWpad1kyNUZUREpzVVc1aFNVRRAB!2m1!1s0x0:0xd71981f359c66b2!3m1!1s2@1:CAIQACodChtycF9oOnYzdFZUV1gwMjZwY25FTDJsUW5hSUE%7C%7C?hl=es-419","https://www.google.com/maps/contrib/105594692104272486589?hl=es-419",,,"es","0",
"Hotel Aguas del Sur","1","Habitación sucia , no habían hecho el aseo del baño , estaba con pelos y manchas de suciedad , las sábanas con pelos y debajo de la cama se notaba que no habían limpiado nada, pedimos una solución para que pudiesen limpiarla y nos aburrimos de esperar , así que decidimos dejar la habitación, al menos nos hicieron la devolución del pago.","2026-01-08T19:28:35.689Z","jordana barrientos","5","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xWZmQyNTJhVGh6YkZRMFMwNHpTRUprVVhSdmRsRRAB!2m1!1s0x0:0xd71981f359c66b2!3m1!1s2@1:CAIQACodChtycF9oOlVfd252aThzbFQ0S04zSEJkUXRvdlE%7C%7C?hl=es-419","https://www.google.com/maps/contrib/111187675118109903953?hl=es-419",,,"es","0",
"Hotel Aguas del Sur","5",,"2025-12-10T21:30:29.602Z","Fabian Eduardo villegas (macaya)","26","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tJNVVERlpRMk40TW5ZMFJGaE1abGQxVjNaWE5WRRAB!2m1!1s0x0:0xd71981f359c66b2!3m1!1s2@1:CAIQACodChtycF9oOkI5UDFZQ2N4MnY0RFhMZld1V3ZXNVE%7C%7C?hl=es-419","https://www.google.com/maps/contrib/101228891907057474174?hl=es-419",,,,"0",
"Hotel Aguas del Sur","1",,"2025-12-09T21:33:31.187Z","Monoverde","5","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2s1blExTnVMWGRNWW0wM1FrbDNhRUZhVWpWR1FuYxAB!2m1!1s0x0:0xd71981f359c66b2!3m1!1s2@1:CAIQACodChtycF9oOk5nQ1NuLXdMYm03Qkl3aEFaUjVGQnc%7C%7C?hl=es-419","https://www.google.com/maps/contrib/102033831343827660124?hl=es-419","Estimado/a, sinceramente lamentamos encontrarnos con su puntuación a nuestro servicio y no poder identificar a qué se ha debido la misma. La invitamos a que nos escriba a reservascomplejohotelero@gmail.com a fin de poder conocer los motivos y de esta forma evaluar las mejoras para beneficio de nuestros huéspedes.","2025-12-10T14:44:21.000Z",,"0",
"Hotel Aguas del Sur","4",,"2025-11-29T12:47:39.995Z","Nadia Matus","29","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tOM2RGRnJTM1J2TWw5S05sQmpYMHBOUW1oMVMxRRAB!2m1!1s0x0:0xd71981f359c66b2!3m1!1s2@1:CAIQACodChtycF9oOkN3dFFrS3RvMl9KNlBjX0pNQmh1S1E%7C%7C?hl=es-419","https://www.google.com/maps/contrib/104779918817168801208?hl=es-419",,,"es","0",
"Hotel Aguas del Sur","5","Excelente estadía.. su personal es excelente, recomiendo!","2025-11-23T19:43:13.339Z","MrTony1381","85","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2w5ZmRURk1TVkkzVURCbWRHRkhTVTR4V0RaWWRIYxAB!2m1!1s0x0:0xd71981f359c66b2!3m1!1s2@1:CAIQACodChtycF9oOl9fdTFMSVI3UDBmdGFHSU4xWDZYdHc%7C%7C?hl=es-419","https://www.google.com/maps/contrib/113009181202326367523?hl=es-419",,,"es","0",
"Hotel Aguas del Sur","3","Está todo bien pero no hay internet aqui","2025-11-14T14:44:51.964Z","Bobias","2","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tWd1RVeHdWMFo1ZHpSMU9VRkZkMUJYZVVzNVgxRRAB!2m1!1s0x0:0xd71981f359c66b2!3m1!1s2@1:CAIQACodChtycF9oOkVwTUxwV0Z5dzR1OUFFd1BXeUs5X1E%7C%7C?hl=es-419","https://www.google.com/maps/contrib/109371297520172212573?hl=es-419",,,"es","0",
"Hotel Aguas del Sur","3",,"2025-11-06T12:05:25.344Z","Marita","61","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25wcFdFWkVPVkI2TTJwSVMxRllTRmd6UXpaMFNIYxAB!2m1!1s0x0:0xd71981f359c66b2!3m1!1s2@1:CAIQACodChtycF9oOnppWEZEOVB6M2pIS1FYSFgzQzZ0SHc%7C%7C?hl=es-419","https://www.google.com/maps/contrib/110292487199842086190?hl=es-419",,,,"0",
"Hotel Aguas del Sur","4",,"2025-10-27T21:06:26.743Z","nneriii","9","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tkR2J5MTZXWFZOUVdGUk4waHhSVlZKWW5jemNWRRAB!2m1!1s0x0:0xd71981f359c66b2!3m1!1s2@1:CAIQACodChtycF9oOkdGby16WXVNQWFRN0hxRVVJYnczcVE%7C%7C?hl=es-419","https://www.google.com/maps/contrib/109519530094631342349?hl=es-419",,,,"0",
"Hotel Aguas del Sur","5","estuve acá por viaje de egresados y me encantó la experiencia !!","2025-10-26T11:19:38.682Z","matii chaparro","4","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tVdFEzbzJTVmhGVFRWUGN6VnFVV2hmYVdwWlUyYxAB!2m1!1s0x0:0xd71981f359c66b2!3m1!1s2@1:CAIQACodChtycF9oOkUtQ3o2SVhFTTVPczVqUWhfaWpZU2c%7C%7C?hl=es-419","https://www.google.com/maps/contrib/110230245013838424314?hl=es-419",,,"es","0",
"Hotel Aguas del Sur","3","La habitación mediocre, la empresa Baxtter solo sabe pedir plata y travel es medio lo mismo pero un poco mejor, las mucamas ordenan pero solo sirven para hacer quilombo en la mayoría de casos. Ponele que para un viaje de egresados este bien","2025-10-21T17:22:48.062Z","Pachi Sicardi","4","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tsclJtZExlRWhMYzNGdmNuQkNkWHBMU1VSeVJIYxAB!2m1!1s0x0:0xd71981f359c66b2!3m1!1s2@1:CAIQACodChtycF9oOklrRmdLeEhLc3FvcnBCdXpLSURyRHc%7C%7C?hl=es-419","https://www.google.com/maps/contrib/102088683471503737726?hl=es-419",,,"es","0",
"Patagonia Sur Hotel","4",,"2026-05-03T23:32:38.594Z","PABLO FUENTES","15","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2podmEyMXBRMmhwVTFjdFV6VkxVMlZZV2pSV1ltYxAB!2m1!1s0x0:0x994dacf3bd18b9f7!3m1!1s2@1:CAIQACodChtycF9oOjhva21pQ2hpU1ctUzVLU2VYWjRWYmc%7C%7C?hl=es-419","https://www.google.com/maps/contrib/111420981645605846297?hl=es-419",,,,"0",
"Patagonia Sur Hotel","5","Que buena comida","2026-05-01T18:51:51.601Z","Camila VM","1","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tOVFRHSkhkSEl3YlVJMmJUbDBOM0pxU2xNMFVuYxAB!2m1!1s0x0:0x994dacf3bd18b9f7!3m1!1s2@1:CAIQACodChtycF9oOkNTTGJHdHIwbUI2bTl0N3JqSlM0Unc%7C%7C?hl=es-419","https://www.google.com/maps/contrib/110831043742091443918?hl=es-419",,,"es","0",
"Patagonia Sur Hotel","5","A mí me atendieron muy bien las 2 veces que hospede en el,el restaurante siempre a horario con un personal muy amable  las chicas como los cocineros. Mi mamá es diabética y necesita una heladera para sus medicamentos y las alcanzado de inmediato.Tengo pocas fotos capaz luego suba más jajaja","2026-04-24T06:51:43.553Z","Lil Negres","33","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xWMWVFbHRPRXhOT1U5b2FUUm1NbmxOTW10YVZrRRAB!2m1!1s0x0:0x994dacf3bd18b9f7!3m1!1s2@1:CAIQACodChtycF9oOlV1eEltOExNOU9oaTRmMnlNMmtaVkE%7C%7C?hl=es-419","https://www.google.com/maps/contrib/104122981379406972607?hl=es-419",,,"es","0",
"Patagonia Sur Hotel","5",,"2026-04-20T21:48:57.489Z","Edmundo Kicks","41","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21wNFJ6WlVUVUZuTVZBelFsUnRaRjlUZVVSNFpuYxAB!2m1!1s0x0:0x994dacf3bd18b9f7!3m1!1s2@1:CAIQACodChtycF9oOmp4RzZUTUFnMVAzQlRtZF9TeUR4Znc%7C%7C?hl=es-419","https://www.google.com/maps/contrib/114701771207087936809?hl=es-419",,,,"0",
"Patagonia Sur Hotel","5","Muy bueno...","2026-04-14T18:28:27.336Z","Monica Castel","45","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21kMldFZElNVU5pVkVOME4yaHNNRTlTYnpNMlVVRRAB!2m1!1s0x0:0x994dacf3bd18b9f7!3m1!1s2@1:CAIQACodChtycF9oOmd2WEdIMUNiVEN0N2hsME9SbzM2UUE%7C%7C?hl=es-419","https://www.google.com/maps/contrib/104793859405431136137?hl=es-419",,,"es","0",
"Patagonia Sur Hotel","3","El hotel es lindo, la limpieza en buena, las toallas algunas manchadas al igual que las sábanas. Los colchones súper malos los resortes se salían de lugar, te movias de la cama y despertabas al de al lado por los ruidos que hacía, le pedimos que los cambien y nos dijo que los demás estaban igual de ""Detonados"" que esos.
El frigobar no andaba. La calefacción te afixiaba. No cuenta con ventilador la habitación. No hay enchufes en ningún lado, tenés que pedir una zapatilla para poder cargar los Celus al mismo tiempo y si lo querés tener cerca de la cama imposible.
La atención del personal, es muy amable pero no resuelven nada. Le pedís algo y para todo es un no enseguida y después intentar ver algo, debo aclarar que no así los del comedor, ellos son súper amables te atienden con una sonrisa.
La ubicación es buena está a una de moreno y dos de mitre el problema es que tiene una subida muy importante si tenés problemas para subir o moverte es imposible. Es literal una subida de 5pisos. Porque cuando es el momento del comer permiten usar el hotel de abajo que tiene comunicación subiendo al piso 5. Pero es solo para la comida si subis fuera de las 20 a las 22 sonaste. Igual es porque estaban construyendo supongo que no debe ser siempre así.
Tienen un kisco o bar pero no está abierto nunca, así que si querés una gaseosa o algo a la tarde noche tenés que volver a bajar y subir esa pendiente pronunciada.
La verdad que por el precio y por todo lo demás mencionado no volvería a ir.
Cómo nos dijeron los mismos empleados y los de las excursiones es un hotel de estudiantes, por eso está venido a bajo.","2026-04-14T11:03:45.888Z","Flor","12","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT214bVdIWmpiWGRWYlZOWlprMXFZbmt4YkhKNFNXYxAB!2m1!1s0x0:0x994dacf3bd18b9f7!3m1!1s2@1:CAIQACodChtycF9oOmxmWHZjbXdVbVNZZk1qYnkxbHJ4SWc%7C%7C?hl=es-419","https://www.google.com/maps/contrib/115218328338430399812?hl=es-419",,,"es","0",
"Patagonia Sur Hotel","5","Exelente ! Muy tranquilo y muy buen servicio. El personal muy amable","2026-04-07T19:11:31.216Z","Zulma Fernandez","12","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21WMVJXVkVTR0l5YW1acGEwUlFXWFYwV0hoSFZtYxAB!2m1!1s0x0:0x994dacf3bd18b9f7!3m1!1s2@1:CAIQACodChtycF9oOmV1RWVESGIyamZpa0RQWXV0WHhHVmc%7C%7C?hl=es-419","https://www.google.com/maps/contrib/100922841573955538908?hl=es-419",,,"es","0",
"Patagonia Sur Hotel","5","fuimos el mes pasado con mi mamá y quedamos satisfechas con el hotel y el servicio de limpieza

el desayuno es muy variado y flor que está en el mostrador es muy amable y amorosa","2026-04-04T19:21:43.786Z","Leila Violeta Magliocco","7","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21obFJHa3pUMGs0YzJ3MGMwcFViMTluYWt0cFZtYxAB!2m1!1s0x0:0x994dacf3bd18b9f7!3m1!1s2@1:CAIQACodChtycF9oOmhlRGkzT0k4c2w0c0pUb19naktpVmc%7C%7C?hl=es-419","https://www.google.com/maps/contrib/108830161265573524842?hl=es-419",,,"es","0",
"Patagonia Sur Hotel","1","El personal atento, las habitaciones cumplen su función, pero no es lo que se veía en las fotos. Además la comida deja mucho que desear, estaba malísima.","2026-04-03T18:13:26.650Z","Mabel Tramontano","3","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tkUmNucFVNRGxIYVZORFNXZG5hR05RWlZWaE9HYxAB!2m1!1s0x0:0x994dacf3bd18b9f7!3m1!1s2@1:CAIQACodChtycF9oOkdRcnpUMDlHaVNDSWdnaGNQZVVhOGc%7C%7C?hl=es-419","https://www.google.com/maps/contrib/105611258501693372738?hl=es-419",,,"es","0",
"Patagonia Sur Hotel","4","La habitación impecable, la ubicación inmejorable.
Lo único es que el ascensor a veces no funcionaba y que no hay toma corrientes cerca (uno al lado de la puerta, uno arriba en la tele y en el baño).
La atención es buena mas no excelente, el desayuno me impresionó la variedad.
Muy limpio todo.","2026-04-03T16:08:26.770Z","Paula Gimenez","39","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xKM1dtMUhSbU5XY1VoT2FGbFJia05VYlRSUmVYYxAB!2m1!1s0x0:0x994dacf3bd18b9f7!3m1!1s2@1:CAIQACodChtycF9oOlJ3Wm1HRmNWcUhOaFlRbkNUbTRReXc%7C%7C?hl=es-419","https://www.google.com/maps/contrib/112680672833312792465?hl=es-419",,,"es","0",
